incident_name,incident_is_final,incident_date_last_update,incident_date_created,incident_administrative_unit,incident_administrative_unit_url,County,incident_location,incident_acres_burned,incident_containment,incident_control,incident_cooperating_agencies,incident_longitude,incident_latitude,incident_type,incident_id,incident_url,incident_date_extinguished,incident_dateonly_extinguished,incident_dateonly_created,is_active,calfire_incident,notification_desired,Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,Units,Daily AQI Value,Local Site Name,Daily Obs Count,Percent Complete,AQS Parameter Code,AQS Parameter Description,Method Code,Method Description,CBSA Code,CBSA Name,State FIPS Code,State,County FIPS Code,Site Latitude,Site Longitude
Rabbit Fire,Y,2024-06-04T15:04:52Z,2023-07-14T15:30:00Z,"Unified Command: CAL FIRE Riverside Unit, Riverside County Sheriff, Riverside County Type 3 All Hazard Incident Management Team",,Riverside,"Northeast of Gilman Springs Road and Jack Rabbit Trail, in Lakeview ",8355.0,100.0,,"Riverside County Sheriff, California Highway Patrol, California Department of Transportation (CALTRANS), California Department of Corrections and Rehabilitation, Beaumont Police Department, United States Forest Service, Bureau of Indian Affairs., CAL FIRE/Riverside County Fire Department",-117.070916,33.889467,Wildfire,472e88dd-7121-4fb6-825c-91af4d5ed373,https://www.fire.ca.gov/incidents/2023/7/14/rabbit-fire/,2023-07-22T17:00:00Z,2023-07-22,2023-07-14,N,True,False,07/14/2023,AQS,60650016,3,11.2,ug/m3 LC,55,Temecula,1,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,731.0,Met-One BAM-1020 W/PM2.5 SCC,40140.0,"Riverside-San Bernardino-Ontario, CA",6,California,65,33.5830180008699,-117.072202
Rabbit Fire,Y,2024-06-04T15:04:52Z,2023-07-14T15:30:00Z,"Unified Command: CAL FIRE Riverside Unit, Riverside County Sheriff, Riverside County Type 3 All Hazard Incident Management Team",,Riverside,"Northeast of Gilman Springs Road and Jack Rabbit Trail, in Lakeview ",8355.0,100.0,,"Riverside County Sheriff, California Highway Patrol, California Department of Transportation (CALTRANS), California Department of Corrections and Rehabilitation, Beaumont Police Department, United States Forest Service, Bureau of Indian Affairs., CAL FIRE/Riverside County Fire Department",-117.070916,33.889467,Wildfire,472e88dd-7121-4fb6-825c-91af4d5ed373,https://www.fire.ca.gov/incidents/2023/7/14/rabbit-fire/,2023-07-22T17:00:00Z,2023-07-22,2023-07-14,N,True,False,07/14/2023,AQS,60650500,1,38.0,ug/m3 LC,107,29 Palms,1,100.0,88101,PM2.5 - Local Conditions,238.0,Teledyne T640X at 16.67 LPM,40140.0,"Riverside-San Bernardino-Ontario, CA",6,California,65,33.7196900008716,-116.1897
Rabbit Fire,Y,2024-06-04T15:04:52Z,2023-07-14T15:30:00Z,"Unified Command: CAL FIRE Riverside Unit, Riverside County Sheriff, Riverside County Type 3 All Hazard Incident Management Team",,Riverside,"Northeast of Gilman Springs Road and Jack Rabbit Trail, in Lakeview ",8355.0,100.0,,"Riverside County Sheriff, California Highway Patrol, California Department of Transportation (CALTRANS), California Department of Corrections and Rehabilitation, Beaumont Police Department, United States Forest Service, Bureau of Indian Affairs., CAL FIRE/Riverside County Fire Department",-117.070916,33.889467,Wildfire,472e88dd-7121-4fb6-825c-91af4d5ed373,https://www.fire.ca.gov/incidents/2023/7/14/rabbit-fire/,2023-07-22T17:00:00Z,2023-07-22,2023-07-14,N,True,False,07/14/2023,AQS,60650500,21,37.1,ug/m3 LC,105,29 Palms,1,100.0,88101,PM2.5 - Local Conditions,738.0,Teledyne T640X at 16.67 LPM (Corrected),40140.0,"Riverside-San Bernardino-Ontario, CA",6,California,65,33.7196900008716,-116.1897
Rabbit Fire,Y,2024-06-04T15:04:52Z,2023-07-14T15:30:00Z,"Unified Command: CAL FIRE Riverside Unit, Riverside County Sheriff, Riverside County Type 3 All Hazard Incident Management Team",,Riverside,"Northeast of Gilman Springs Road and Jack Rabbit Trail, in Lakeview ",8355.0,100.0,,"Riverside County Sheriff, California Highway Patrol, California Department of Transportation (CALTRANS), California Department of Corrections and Rehabilitation, Beaumont Police Department, United States Forest Service, Bureau of Indian Affairs., CAL FIRE/Riverside County Fire Department",-117.070916,33.889467,Wildfire,472e88dd-7121-4fb6-825c-91af4d5ed373,https://www.fire.ca.gov/incidents/2023/7/14/rabbit-fire/,2023-07-22T17:00:00Z,2023-07-22,2023-07-14,N,True,False,07/14/2023,AQS,60651016,1,12.4,ug/m3 LC,57,Morongo Air Monitoring Station,1,100.0,88101,PM2.5 - Local Conditions,170.0,Met One BAM-1020 Mass Monitor w/VSCC,40140.0,"Riverside-San Bernardino-Ontario, CA",6,California,65,33.9447129,-116.830074
Rabbit Fire,Y,2024-06-04T15:04:52Z,2023-07-14T15:30:00Z,"Unified Command: CAL FIRE Riverside Unit, Riverside County Sheriff, Riverside County Type 3 All Hazard Incident Management Team",,Riverside,"Northeast of Gilman Springs Road and Jack Rabbit Trail, in Lakeview ",8355.0,100.0,,"Riverside County Sheriff, California Highway Patrol, California Department of Transportation (CALTRANS), California Department of Corrections and Rehabilitation, Beaumont Police Department, United States Forest Service, Bureau of Indian Affairs., CAL FIRE/Riverside County Fire Department",-117.070916,33.889467,Wildfire,472e88dd-7121-4fb6-825c-91af4d5ed373,https://www.fire.ca.gov/incidents/2023/7/14/rabbit-fire/,2023-07-22T17:00:00Z,2023-07-22,2023-07-14,N,True,False,07/14/2023,AQS,60655001,1,26.2,ug/m3 LC,83,Palm Springs,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,40140.0,"Riverside-San Bernardino-Ontario, CA",6,California,65,33.85275,-116.54101
Rabbit Fire,Y,2024-06-04T15:04:52Z,2023-07-14T15:30:00Z,"Unified Command: CAL FIRE Riverside Unit, Riverside County Sheriff, Riverside County Type 3 All Hazard Incident Management Team",,Riverside,"Northeast of Gilman Springs Road and Jack Rabbit Trail, in Lakeview ",8355.0,100.0,,"Riverside County Sheriff, California Highway Patrol, California Department of Transportation (CALTRANS), California Department of Corrections and Rehabilitation, Beaumont Police Department, United States Forest Service, Bureau of Indian Affairs., CAL FIRE/Riverside County Fire Department",-117.070916,33.889467,Wildfire,472e88dd-7121-4fb6-825c-91af4d5ed373,https://www.fire.ca.gov/incidents/2023/7/14/rabbit-fire/,2023-07-22T17:00:00Z,2023-07-22,2023-07-14,N,True,False,07/14/2023,AQS,60658001,1,11.5,ug/m3 LC,55,Rubidoux,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,40140.0,"Riverside-San Bernardino-Ontario, CA",6,California,65,33.9995800008751,-117.41601
Rabbit Fire,Y,2024-06-04T15:04:52Z,2023-07-14T15:30:00Z,"Unified Command: CAL FIRE Riverside Unit, Riverside County Sheriff, Riverside County Type 3 All Hazard Incident Management Team",,Riverside,"Northeast of Gilman Springs Road and Jack Rabbit Trail, in Lakeview ",8355.0,100.0,,"Riverside County Sheriff, California Highway Patrol, California Department of Transportation (CALTRANS), California Department of Corrections and Rehabilitation, Beaumont Police Department, United States Forest Service, Bureau of Indian Affairs., CAL FIRE/Riverside County Fire Department",-117.070916,33.889467,Wildfire,472e88dd-7121-4fb6-825c-91af4d5ed373,https://www.fire.ca.gov/incidents/2023/7/14/rabbit-fire/,2023-07-22T17:00:00Z,2023-07-22,2023-07-14,N,True,False,07/14/2023,AQS,60658001,3,12.4,ug/m3 LC,57,Rubidoux,1,100.0,88101,PM2.5 - Local Conditions,170.0,Met One BAM-1020 Mass Monitor w/VSCC,40140.0,"Riverside-San Bernardino-Ontario, CA",6,California,65,33.9995800008751,-117.41601
Rabbit Fire,Y,2024-06-04T15:04:52Z,2023-07-14T15:30:00Z,"Unified Command: CAL FIRE Riverside Unit, Riverside County Sheriff, Riverside County Type 3 All Hazard Incident Management Team",,Riverside,"Northeast of Gilman Springs Road and Jack Rabbit Trail, in Lakeview ",8355.0,100.0,,"Riverside County Sheriff, California Highway Patrol, California Department of Transportation (CALTRANS), California Department of Corrections and Rehabilitation, Beaumont Police Department, United States Forest Service, Bureau of Indian Affairs., CAL FIRE/Riverside County Fire Department",-117.070916,33.889467,Wildfire,472e88dd-7121-4fb6-825c-91af4d5ed373,https://www.fire.ca.gov/incidents/2023/7/14/rabbit-fire/,2023-07-22T17:00:00Z,2023-07-22,2023-07-14,N,True,False,07/14/2023,AQS,60658005,1,11.5,ug/m3 LC,55,Mira Loma (Van Buren),1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,40140.0,"Riverside-San Bernardino-Ontario, CA",6,California,65,33.996360000875,-117.4924
Rabbit Fire,Y,2024-06-04T15:04:52Z,2023-07-14T15:30:00Z,"Unified Command: CAL FIRE Riverside Unit, Riverside County Sheriff, Riverside County Type 3 All Hazard Incident Management Team",,Riverside,"Northeast of Gilman Springs Road and Jack Rabbit Trail, in Lakeview ",8355.0,100.0,,"Riverside County Sheriff, California Highway Patrol, California Department of Transportation (CALTRANS), California Department of Corrections and Rehabilitation, Beaumont Police Department, United States Forest Service, Bureau of Indian Affairs., CAL FIRE/Riverside County Fire Department",-117.070916,33.889467,Wildfire,472e88dd-7121-4fb6-825c-91af4d5ed373,https://www.fire.ca.gov/incidents/2023/7/14/rabbit-fire/,2023-07-22T17:00:00Z,2023-07-22,2023-07-14,N,True,False,07/14/2023,AQS,60658005,3,12.4,ug/m3 LC,57,Mira Loma (Van Buren),1,100.0,88101,PM2.5 - Local Conditions,170.0,Met One BAM-1020 Mass Monitor w/VSCC,40140.0,"Riverside-San Bernardino-Ontario, CA",6,California,65,33.996360000875,-117.4924
Rabbit Fire,Y,2024-06-04T15:04:52Z,2023-07-14T15:30:00Z,"Unified Command: CAL FIRE Riverside Unit, Riverside County Sheriff, Riverside County Type 3 All Hazard Incident Management Team",,Riverside,"Northeast of Gilman Springs Road and Jack Rabbit Trail, in Lakeview ",8355.0,100.0,,"Riverside County Sheriff, California Highway Patrol, California Department of Transportation (CALTRANS), California Department of Corrections and Rehabilitation, Beaumont Police Department, United States Forest Service, Bureau of Indian Affairs., CAL FIRE/Riverside County Fire Department",-117.070916,33.889467,Wildfire,472e88dd-7121-4fb6-825c-91af4d5ed373,https://www.fire.ca.gov/incidents/2023/7/14/rabbit-fire/,2023-07-22T17:00:00Z,2023-07-22,2023-07-14,N,True,False,07/14/2023,AQS,60659000,1,5.4,ug/m3 LC,30,Aqua Tibia Wilderness,1,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,707.0,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm.",40140.0,"Riverside-San Bernardino-Ontario, CA",6,California,65,33.4636438345227,-116.971457297006
Rabbit Fire,Y,2024-06-04T15:04:52Z,2023-07-14T15:30:00Z,"Unified Command: CAL FIRE Riverside Unit, Riverside County Sheriff, Riverside County Type 3 All Hazard Incident Management Team",,Riverside,"Northeast of Gilman Springs Road and Jack Rabbit Trail, in Lakeview ",8355.0,100.0,,"Riverside County Sheriff, California Highway Patrol, California Department of Transportation (CALTRANS), California Department of Corrections and Rehabilitation, Beaumont Police Department, United States Forest Service, Bureau of Indian Affairs., CAL FIRE/Riverside County Fire Department",-117.070916,33.889467,Wildfire,472e88dd-7121-4fb6-825c-91af4d5ed373,https://www.fire.ca.gov/incidents/2023/7/14/rabbit-fire/,2023-07-22T17:00:00Z,2023-07-22,2023-07-14,N,True,False,07/14/2023,AQS,60659001,3,7.4,ug/m3 LC,41,Lake Elsinore,1,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,731.0,Met-One BAM-1020 W/PM2.5 SCC,40140.0,"Riverside-San Bernardino-Ontario, CA",6,California,65,33.67649,-117.33098
Reche Fire,Y,2024-06-04T15:05:36Z,2023-07-14T00:58:00Z,CAL FIRE Riverside Unit,,Riverside,"Reche Canyon Road and Broe Road, Moreno Valley",436.0,100.0,,,-117.2169,33.9835,Wildfire,eb2196cc-8ecb-49f6-ae21-a832da54a663,https://www.fire.ca.gov/incidents/2023/7/14/reche-fire/,2023-07-21T06:00:00Z,2023-07-21,2023-07-14,N,True,False,07/14/2023,AQS,60650009,1,8.6,ug/m3 LC,48,Pechanga,1,100.0,88101,PM2.5 - Local Conditions,170.0,Met One BAM-1020 Mass Monitor w/VSCC,40140.0,"Riverside-San Bernardino-Ontario, CA",6,California,65,33.4478670008682,-117.088649
Reche Fire,Y,2024-06-04T15:05:36Z,2023-07-14T00:58:00Z,CAL FIRE Riverside Unit,,Riverside,"Reche Canyon Road and Broe Road, Moreno Valley",436.0,100.0,,,-117.2169,33.9835,Wildfire,eb2196cc-8ecb-49f6-ae21-a832da54a663,https://www.fire.ca.gov/incidents/2023/7/14/reche-fire/,2023-07-21T06:00:00Z,2023-07-21,2023-07-14,N,True,False,07/14/2023,AQS,60650012,3,21.4,ug/m3 LC,74,Banning Airport,1,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,731.0,Met-One BAM-1020 W/PM2.5 SCC,40140.0,"Riverside-San Bernardino-Ontario, CA",6,California,65,33.92086,-116.85841
Reche Fire,Y,2024-06-04T15:05:36Z,2023-07-14T00:58:00Z,CAL FIRE Riverside Unit,,Riverside,"Reche Canyon Road and Broe Road, Moreno Valley",436.0,100.0,,,-117.2169,33.9835,Wildfire,eb2196cc-8ecb-49f6-ae21-a832da54a663,https://www.fire.ca.gov/incidents/2023/7/14/reche-fire/,2023-07-21T06:00:00Z,2023-07-21,2023-07-14,N,True,False,07/14/2023,AQS,60650016,3,11.2,ug/m3 LC,55,Temecula,1,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,731.0,Met-One BAM-1020 W/PM2.5 SCC,40140.0,"Riverside-San Bernardino-Ontario, CA",6,California,65,33.5830180008699,-117.072202
Reche Fire,Y,2024-06-04T15:05:36Z,2023-07-14T00:58:00Z,CAL FIRE Riverside Unit,,Riverside,"Reche Canyon Road and Broe Road, Moreno Valley",436.0,100.0,,,-117.2169,33.9835,Wildfire,eb2196cc-8ecb-49f6-ae21-a832da54a663,https://www.fire.ca.gov/incidents/2023/7/14/reche-fire/,2023-07-21T06:00:00Z,2023-07-21,2023-07-14,N,True,False,07/14/2023,AQS,60650500,1,38.0,ug/m3 LC,107,29 Palms,1,100.0,88101,PM2.5 - Local Conditions,238.0,Teledyne T640X at 16.67 LPM,40140.0,"Riverside-San Bernardino-Ontario, CA",6,California,65,33.7196900008716,-116.1897
Reche Fire,Y,2024-06-04T15:05:36Z,2023-07-14T00:58:00Z,CAL FIRE Riverside Unit,,Riverside,"Reche Canyon Road and Broe Road, Moreno Valley",436.0,100.0,,,-117.2169,33.9835,Wildfire,eb2196cc-8ecb-49f6-ae21-a832da54a663,https://www.fire.ca.gov/incidents/2023/7/14/reche-fire/,2023-07-21T06:00:00Z,2023-07-21,2023-07-14,N,True,False,07/14/2023,AQS,60650500,21,37.1,ug/m3 LC,105,29 Palms,1,100.0,88101,PM2.5 - Local Conditions,738.0,Teledyne T640X at 16.67 LPM (Corrected),40140.0,"Riverside-San Bernardino-Ontario, CA",6,California,65,33.7196900008716,-116.1897
Reche Fire,Y,2024-06-04T15:05:36Z,2023-07-14T00:58:00Z,CAL FIRE Riverside Unit,,Riverside,"Reche Canyon Road and Broe Road, Moreno Valley",436.0,100.0,,,-117.2169,33.9835,Wildfire,eb2196cc-8ecb-49f6-ae21-a832da54a663,https://www.fire.ca.gov/incidents/2023/7/14/reche-fire/,2023-07-21T06:00:00Z,2023-07-21,2023-07-14,N,True,False,07/14/2023,AQS,60651016,1,12.4,ug/m3 LC,57,Morongo Air Monitoring Station,1,100.0,88101,PM2.5 - Local Conditions,170.0,Met One BAM-1020 Mass Monitor w/VSCC,40140.0,"Riverside-San Bernardino-Ontario, CA",6,California,65,33.9447129,-116.830074
Reche Fire,Y,2024-06-04T15:05:36Z,2023-07-14T00:58:00Z,CAL FIRE Riverside Unit,,Riverside,"Reche Canyon Road and Broe Road, Moreno Valley",436.0,100.0,,,-117.2169,33.9835,Wildfire,eb2196cc-8ecb-49f6-ae21-a832da54a663,https://www.fire.ca.gov/incidents/2023/7/14/reche-fire/,2023-07-21T06:00:00Z,2023-07-21,2023-07-14,N,True,False,07/14/2023,AQS,60655001,1,26.2,ug/m3 LC,83,Palm Springs,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,40140.0,"Riverside-San Bernardino-Ontario, CA",6,California,65,33.85275,-116.54101
Reche Fire,Y,2024-06-04T15:05:36Z,2023-07-14T00:58:00Z,CAL FIRE Riverside Unit,,Riverside,"Reche Canyon Road and Broe Road, Moreno Valley",436.0,100.0,,,-117.2169,33.9835,Wildfire,eb2196cc-8ecb-49f6-ae21-a832da54a663,https://www.fire.ca.gov/incidents/2023/7/14/reche-fire/,2023-07-21T06:00:00Z,2023-07-21,2023-07-14,N,True,False,07/14/2023,AQS,60658001,1,11.5,ug/m3 LC,55,Rubidoux,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,40140.0,"Riverside-San Bernardino-Ontario, CA",6,California,65,33.9995800008751,-117.41601
Reche Fire,Y,2024-06-04T15:05:36Z,2023-07-14T00:58:00Z,CAL FIRE Riverside Unit,,Riverside,"Reche Canyon Road and Broe Road, Moreno Valley",436.0,100.0,,,-117.2169,33.9835,Wildfire,eb2196cc-8ecb-49f6-ae21-a832da54a663,https://www.fire.ca.gov/incidents/2023/7/14/reche-fire/,2023-07-21T06:00:00Z,2023-07-21,2023-07-14,N,True,False,07/14/2023,AQS,60658001,3,12.4,ug/m3 LC,57,Rubidoux,1,100.0,88101,PM2.5 - Local Conditions,170.0,Met One BAM-1020 Mass Monitor w/VSCC,40140.0,"Riverside-San Bernardino-Ontario, CA",6,California,65,33.9995800008751,-117.41601
Reche Fire,Y,2024-06-04T15:05:36Z,2023-07-14T00:58:00Z,CAL FIRE Riverside Unit,,Riverside,"Reche Canyon Road and Broe Road, Moreno Valley",436.0,100.0,,,-117.2169,33.9835,Wildfire,eb2196cc-8ecb-49f6-ae21-a832da54a663,https://www.fire.ca.gov/incidents/2023/7/14/reche-fire/,2023-07-21T06:00:00Z,2023-07-21,2023-07-14,N,True,False,07/14/2023,AQS,60658005,1,11.5,ug/m3 LC,55,Mira Loma (Van Buren),1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,40140.0,"Riverside-San Bernardino-Ontario, CA",6,California,65,33.996360000875,-117.4924
Reche Fire,Y,2024-06-04T15:05:36Z,2023-07-14T00:58:00Z,CAL FIRE Riverside Unit,,Riverside,"Reche Canyon Road and Broe Road, Moreno Valley",436.0,100.0,,,-117.2169,33.9835,Wildfire,eb2196cc-8ecb-49f6-ae21-a832da54a663,https://www.fire.ca.gov/incidents/2023/7/14/reche-fire/,2023-07-21T06:00:00Z,2023-07-21,2023-07-14,N,True,False,07/14/2023,AQS,60658005,3,12.4,ug/m3 LC,57,Mira Loma (Van Buren),1,100.0,88101,PM2.5 - Local Conditions,170.0,Met One BAM-1020 Mass Monitor w/VSCC,40140.0,"Riverside-San Bernardino-Ontario, CA",6,California,65,33.996360000875,-117.4924
Reche Fire,Y,2024-06-04T15:05:36Z,2023-07-14T00:58:00Z,CAL FIRE Riverside Unit,,Riverside,"Reche Canyon Road and Broe Road, Moreno Valley",436.0,100.0,,,-117.2169,33.9835,Wildfire,eb2196cc-8ecb-49f6-ae21-a832da54a663,https://www.fire.ca.gov/incidents/2023/7/14/reche-fire/,2023-07-21T06:00:00Z,2023-07-21,2023-07-14,N,True,False,07/14/2023,AQS,60659000,1,5.4,ug/m3 LC,30,Aqua Tibia Wilderness,1,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,707.0,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm.",40140.0,"Riverside-San Bernardino-Ontario, CA",6,California,65,33.4636438345227,-116.971457297006
Reche Fire,Y,2024-06-04T15:05:36Z,2023-07-14T00:58:00Z,CAL FIRE Riverside Unit,,Riverside,"Reche Canyon Road and Broe Road, Moreno Valley",436.0,100.0,,,-117.2169,33.9835,Wildfire,eb2196cc-8ecb-49f6-ae21-a832da54a663,https://www.fire.ca.gov/incidents/2023/7/14/reche-fire/,2023-07-21T06:00:00Z,2023-07-21,2023-07-14,N,True,False,07/14/2023,AQS,60659001,3,7.4,ug/m3 LC,41,Lake Elsinore,1,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,731.0,Met-One BAM-1020 W/PM2.5 SCC,40140.0,"Riverside-San Bernardino-Ontario, CA",6,California,65,33.67649,-117.33098
Gavilan Fire,Y,2024-06-04T15:06:32Z,2023-07-15T15:28:00Z,CALFIRE Riverside Unit,,Riverside,Gavilan Road and Smith Road in Lake Matthews,336.0,100.0,,,-117.358124,33.817004,Wildfire,e013877e-7837-435f-8bb1-692b68a37f8e,https://www.fire.ca.gov/incidents/2023/7/15/gavilan-fire/,2023-07-21T17:00:00Z,2023-07-21,2023-07-15,N,True,False,07/15/2023,AQS,60650009,1,10.1,ug/m3 LC,53,Pechanga,1,100.0,88101,PM2.5 - Local Conditions,170.0,Met One BAM-1020 Mass Monitor w/VSCC,40140.0,"Riverside-San Bernardino-Ontario, CA",6,California,65,33.4478670008682,-117.088649
Gavilan Fire,Y,2024-06-04T15:06:32Z,2023-07-15T15:28:00Z,CALFIRE Riverside Unit,,Riverside,Gavilan Road and Smith Road in Lake Matthews,336.0,100.0,,,-117.358124,33.817004,Wildfire,e013877e-7837-435f-8bb1-692b68a37f8e,https://www.fire.ca.gov/incidents/2023/7/15/gavilan-fire/,2023-07-21T17:00:00Z,2023-07-21,2023-07-15,N,True,False,07/15/2023,AQS,60650012,3,68.2,ug/m3 LC,160,Banning Airport,1,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,731.0,Met-One BAM-1020 W/PM2.5 SCC,40140.0,"Riverside-San Bernardino-Ontario, CA",6,California,65,33.92086,-116.85841
Gavilan Fire,Y,2024-06-04T15:06:32Z,2023-07-15T15:28:00Z,CALFIRE Riverside Unit,,Riverside,Gavilan Road and Smith Road in Lake Matthews,336.0,100.0,,,-117.358124,33.817004,Wildfire,e013877e-7837-435f-8bb1-692b68a37f8e,https://www.fire.ca.gov/incidents/2023/7/15/gavilan-fire/,2023-07-21T17:00:00Z,2023-07-21,2023-07-15,N,True,False,07/15/2023,AQS,60650016,3,14.4,ug/m3 LC,61,Temecula,1,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,731.0,Met-One BAM-1020 W/PM2.5 SCC,40140.0,"Riverside-San Bernardino-Ontario, CA",6,California,65,33.5830180008699,-117.072202
Gavilan Fire,Y,2024-06-04T15:06:32Z,2023-07-15T15:28:00Z,CALFIRE Riverside Unit,,Riverside,Gavilan Road and Smith Road in Lake Matthews,336.0,100.0,,,-117.358124,33.817004,Wildfire,e013877e-7837-435f-8bb1-692b68a37f8e,https://www.fire.ca.gov/incidents/2023/7/15/gavilan-fire/,2023-07-21T17:00:00Z,2023-07-21,2023-07-15,N,True,False,07/15/2023,AQS,60650500,1,45.4,ug/m3 LC,125,29 Palms,1,100.0,88101,PM2.5 - Local Conditions,238.0,Teledyne T640X at 16.67 LPM,40140.0,"Riverside-San Bernardino-Ontario, CA",6,California,65,33.7196900008716,-116.1897
Gavilan Fire,Y,2024-06-04T15:06:32Z,2023-07-15T15:28:00Z,CALFIRE Riverside Unit,,Riverside,Gavilan Road and Smith Road in Lake Matthews,336.0,100.0,,,-117.358124,33.817004,Wildfire,e013877e-7837-435f-8bb1-692b68a37f8e,https://www.fire.ca.gov/incidents/2023/7/15/gavilan-fire/,2023-07-21T17:00:00Z,2023-07-21,2023-07-15,N,True,False,07/15/2023,AQS,60650500,21,44.5,ug/m3 LC,123,29 Palms,1,100.0,88101,PM2.5 - Local Conditions,738.0,Teledyne T640X at 16.67 LPM (Corrected),40140.0,"Riverside-San Bernardino-Ontario, CA",6,California,65,33.7196900008716,-116.1897
Gavilan Fire,Y,2024-06-04T15:06:32Z,2023-07-15T15:28:00Z,CALFIRE Riverside Unit,,Riverside,Gavilan Road and Smith Road in Lake Matthews,336.0,100.0,,,-117.358124,33.817004,Wildfire,e013877e-7837-435f-8bb1-692b68a37f8e,https://www.fire.ca.gov/incidents/2023/7/15/gavilan-fire/,2023-07-21T17:00:00Z,2023-07-21,2023-07-15,N,True,False,07/15/2023,AQS,60651016,1,22.2,ug/m3 LC,75,Morongo Air Monitoring Station,1,100.0,88101,PM2.5 - Local Conditions,170.0,Met One BAM-1020 Mass Monitor w/VSCC,40140.0,"Riverside-San Bernardino-Ontario, CA",6,California,65,33.9447129,-116.830074
Gavilan Fire,Y,2024-06-04T15:06:32Z,2023-07-15T15:28:00Z,CALFIRE Riverside Unit,,Riverside,Gavilan Road and Smith Road in Lake Matthews,336.0,100.0,,,-117.358124,33.817004,Wildfire,e013877e-7837-435f-8bb1-692b68a37f8e,https://www.fire.ca.gov/incidents/2023/7/15/gavilan-fire/,2023-07-21T17:00:00Z,2023-07-21,2023-07-15,N,True,False,07/15/2023,AQS,60658001,1,15.4,ug/m3 LC,63,Rubidoux,1,100.0,88101,PM2.5 - Local Conditions,145.0,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,40140.0,"Riverside-San Bernardino-Ontario, CA",6,California,65,33.9995800008751,-117.41601
